batch,fg_code,prod_desc
41477HF1,40865,Loperamide HCL Cap USP 2mg 100
41478HF1,40865,Loperamide HCL Cap USP 2mg 100
41479HF1,40865,Loperamide HCL Cap USP 2mg 100
41480HF1,40865,Loperamide HCL Cap USP 2mg 100
41481HF1,40865,Loperamide HCL Cap USP 2mg 100
41482HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41483HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41484HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41485HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41486HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41487HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41488HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41489HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41490HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41491HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41492HK1,40705,Sildenafil Tab USP 50mg 1000
41493HK1,40705,Sildenafil Tab USP 50mg 1000
41498HJ1,40679,Labetalol HCl Tab USP 300mg 500
41505HC2,40830,Buprenorphine SL Tab 8mg 30
41506HC1,40830,Buprenorphine SL Tab 8mg 30
41507HC1,40830,Buprenorphine SL Tab 8mg 30
41508HC1,40830,Buprenorphine SL Tab 8mg 30
41509HC1,40830,Buprenorphine SL Tab 8mg 30
41510HF1,40882,Guanfacine Tab USP 2mg 100
41511HF1,40882,Guanfacine Tab USP 2mg 100
41512HF1,40882,Guanfacine Tab USP 2mg 100
41513HC1,40828,Buprenorphine SL Tab 2mg 30
41514HC1,40828,Buprenorphine SL Tab 2mg 30
41515HC1,40828,Buprenorphine SL Tab 2mg 30
41516HC1,40828,Buprenorphine SL Tab 2mg 30
41517HC1,40828,Buprenorphine SL Tab 2mg 30
41519HF1,40867,Glipizide Tab USP 2.5 mg 100 Tru
41520HF1,40867,Glipizide Tab USP 2.5 mg 100 Tru
41521HF1,40867,Glipizide Tab USP 2.5 mg 100 Tru
41522HF1,40867,Glipizide Tab USP 2.5 mg 100 Tru
41523HF1,40867,Glipizide Tab USP 2.5 mg 100 Tru
41524HC1,40669,Desvenlafaxine ER Tab 100 mg 30
41524HE1,40970,Desvenlafaxine ER Tab 100 mg 90
41524HK1,40670,Desvenlafaxin ER Tab 100 mg 1000
41525HK1,40741,Sildenafil Tab USP 20mg 1000
41526HK1,40741,Sildenafil Tab USP 20mg 1000
41527HK1,40741,Sildenafil Tab USP 20mg 1000
41528HK1,40741,Sildenafil Tab USP 20mg 1000
41529HF1,40215,Isosorbide Dinitrate Tab USP 30mg 100
41530HF1,40215,Isosorbide Dinitrate Tab USP 30mg 100
41531HJ1,40512,Cyclobenzaprine HCl Tab USP 10mg 500
41531HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
41532HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
41533HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
41534HF1,41178,Cyclobenzaprine HCl Tab USP 10mg 100 NOR
41534HK1,41180,Cyclobenzaprine HCL Tab USP 10mg1000 NOR
41535HJ1,40012,Cyclobenzaprine HCl Tab USP 10mg 500 TRU
41535HK1,40513,Cyclobenzaprine HCl Tab USP 10mg 1000
41536HK1,40513,Cyclobenzaprine HCl Tab USP 10mg 1000
41536HK2,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
41537HK1,41180,Cyclobenzaprine HCL Tab USP 10mg1000 NOR
41538HJ1,41179,Cyclobenzaprine HCl Tab USP 10mg 500 NOR
41539HJ1,41179,Cyclobenzaprine HCl Tab USP 10mg 500 NOR
41540HF1,40208,Potassium Chl ER Tab USP 10mEq 100 AB3
41541HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41542HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
41543HF1,41187,Metoprolol Tar Tab USP 25mg 100 UNTS Tru
41543HJ1,41062,Metoprolol Tar Tab USP 25mg 500 UnTS
41543HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
41544HJ1,41062,Metoprolol Tar Tab USP 25mg 500 UnTS
41545HF1,40167,"Metoprolol Tart. Tab USP 25mg,100's,TRU"
41545HK1,40168,"Metoprolol Tart. Tab USP 25mg,1000's,TRU"
41546HF1,40700,Tramadol HCl Tab USP 50mg 100
41547HF1,40700,Tramadol HCl Tab USP 50mg 100
41548HK1,40702,Tramadol HCl Tab USP 50mg 1000
41549HK1,40702,Tramadol HCl Tab USP 50mg 1000
41550HK1,40702,Tramadol HCl Tab USP 50mg 1000
41551HK1,40702,Tramadol HCl Tab USP 50mg 1000
41552HJ1,40701,Tramadol HCl Tab USP 50mg 500
41552HK1,40702,Tramadol HCl Tab USP 50mg 1000
41553HJ1,40701,Tramadol HCl Tab USP 50mg 500
41554HJ1,40701,Tramadol HCl Tab USP 50mg 500
41555HC1,40774,Tranexamic Acid Tab USP 650 mg 30
41556HJ1,40310,Buspirone HCl Tab USP 10mg 500
41557HF1,40309,Buspirone HCl Tab USP 10mg 100
41557HJ1,40310,Buspirone HCl Tab USP 10mg 500
41558HF1,40309,Buspirone HCl Tab USP 10mg 100
41559HF1,40309,Buspirone HCl Tab USP 10mg 100
41560HF1,40309,Buspirone HCl Tab USP 10mg 100
41561HF1,40309,Buspirone HCl Tab USP 10mg 100
41562HF1,40615,Carvedilol Tab USP 3.125mg 100
41562HJ1,40616,Carvedilol Tab USP 3.125mg 500
41562HK1,40665,Carvedilol Tab USP 3.125mg 1000
41563HJ1,40616,Carvedilol Tab USP 3.125mg 500
41564HJ1,40616,Carvedilol Tab USP 3.125mg 500
41565,30410,Ble CG Pot Chl ER Tab USP 15mEq KlorCon
41567HF1,40893,Carbi + Levo tab USP 25/250mg 100 Tru
41567HJ1,40894,Carbi + Levo tab USP 25/250mg 500 Tru
41567HK1,40895,Carbi + Levo tab USP 25/250mg 1000 Tru
41568HF1,40621,Carvedilol Tab USP 25mg 100
41568HF2,40621,Carvedilol Tab USP 25mg 100
41568HJ1,40622,Carvedilol Tab USP 25mg 500
41569HK1,40667,Carvedilol Tab USP 25mg 1000
41570HJ1,40622,Carvedilol Tab USP 25mg 500
41571HF1,40676,Labetalol HCl Tab USP 200mg 100
41571HJ1,40677,Labetalol HCl Tab USP 200mg 500
41592HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41593HF1,40880,Guanfacine Tab USP 1mg 100
41594HK1,40898,Carbi + Levo tab USP 25/100mg 1000 Tru
41595HK1,40492,Carbi + Levo tab USP 25/100mg 1000
41596HK1,40492,Carbi + Levo tab USP 25/100mg 1000
41597HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41598GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
41599GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
41600HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41601HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41602HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41603HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41603HK2,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41604HF1,41068,Metoprolol Tar Tab USP 50mg 100 UnTS
41604HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41605HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41606HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41607HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41608HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41609HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41610HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41611HF1,40742,Tramadol HCl Tab USP 100mg 100
41612HF1,40742,Tramadol HCl Tab USP 100mg 100
41613HF1,40742,Tramadol HCl Tab USP 100mg 100
41614HF1,40742,Tramadol HCl Tab USP 100mg 100
41615HF1,40742,Tramadol HCl Tab USP 100mg 100
41616HF1,40742,Tramadol HCl Tab USP 100mg 100
41617HF1,41173,Clonazepam Tab USP 2mg 100 NOR
41617HJ1,41174,Clonazepam Tab USP 2mg 500 NOR
41617HJ2,40798,Clonazepam Tab USP 2mg 500
41618HK1,40510,Dicyclomine HCL Tab USP 20mg 1000
41625HJ1,40701,Tramadol HCl Tab USP 50mg 500
41626HJ1,40701,Tramadol HCl Tab USP 50mg 500
41627HJ1,40701,Tramadol HCl Tab USP 50mg 500
41629HC1,40774,Tranexamic Acid Tab USP 650 mg 30
41630HC1,40774,Tranexamic Acid Tab USP 650 mg 30
41631HC1,40774,Tranexamic Acid Tab USP 650 mg 30
41632HC1,40774,Tranexamic Acid Tab USP 650 mg 30
41633HC1,40774,Tranexamic Acid Tab USP 650 mg 30
41634HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41635HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41636HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41637HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41637HJ1,40452,Potassium Chl ER Tab USP 20mEq 500 AB3
41638HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41639HF1,40208,Potassium Chl ER Tab USP 10mEq 100 AB3
41640HF2,41170,Clonazepam Tab USP 1mg 100 NOR
41640HJ2,41171,Clonazepam Tab USP 1mg 500 NOR
41640HK2,41172,Clonazepam Tab USP 1mg 1000 NOR
41641HF1,40713,Clonazepam Tab USP 1mg 100
41642HF2,41170,Clonazepam Tab USP 1mg 100 NOR
41643HJ2,41171,Clonazepam Tab USP 1mg 500 NOR
41644HJ1,40797,Clonazepam Tab USP 1mg 500
41645HJ1,40797,Clonazepam Tab USP 1mg 500
41646HF1,40710,Clonazepam Tab USP 0.5mg 100
41646HK1,40711,Clonazepam Tab USP 0.5mg 1000
41647HF1,40592,Baclofen Tab USP 10mg 100
41648HF1,40592,Baclofen Tab USP 10mg 100
41649HF1,40592,Baclofen Tab USP 10mg 100
41650HK1,40728,Cyclobenzaprine HCl Tab USP 5mg 1000
41651HJ1,41175,Cyclobenzaprine HCl Tab USP 5mg 500 NOR
41652HJ1,41175,Cyclobenzaprine HCl Tab USP 5mg 500 NOR
41653HF1,41183,Cyclobenzaprine HCl Tab USP 5mg 100 NOR
41654HF1,41183,Cyclobenzaprine HCl Tab USP 5mg 100 NOR
41655,30098,Cor  Nicotine  Pol Mini Loz 2mg Cherry
41656HC1,40514,Bisoprolol Fum tab USP 10mg 30
41656HF1,40785,Bisoprolol Fum Tab USP 10 mg 100
41659HC1,40692,Desvenlafaxine ER Tab 50 mg 30
41660HE1,40969,Desvenlafaxine ER Tab 50 mg 90
41661HF1,41177,Cyclobenzaprine HCl Tab USP 7.5mg100 NOR
41662HF1,40564,Cyclobenzaprine HCl Tab USP 7.5mg 100
41663HF1,41177,Cyclobenzaprine HCl Tab USP 7.5mg100 NOR
41664HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
41665HF1,41207,Meto Tar Tab USP 25 mg MOLT 100UNTS
41665HK1,41209,Meto Tar Tab USP 25 mg MOLT 1000UNTS
41666HF1,41210,Meto Tar Tab USP 100 mg MOLT 100UNTS
41666HK1,41212,Meto Tar Tab USP 100 mg MOLT 1000UNTS
41667HC1,41203,Meto Tar Tab USP 12.5mg MTLT 30
41667HK1,41206,Meto Tar Tab USP 12.5mg MTLT 1000
41668,30100,Cor  Nicotine  Pol Mini Loz 4mg Cherry
41669HC1,40974,Diclofenac Pot Tab USP 25 mg 30 Tri
41669HD1,40699,Diclofenac Pot Tab USP 25mg 60 INA
41670NB1,40936,Naloxone Hcl Nasal Spray4mg/spray 125µml
41670NB2,40936,Naloxone Hcl Nasal Spray4mg/spray 125µml
41676,30088,Cor Nicotine Pol Loz 4mg Mint
41678HF1,40601,Baclofen Tab USP 5mg 100
41679HF1,40601,Baclofen Tab USP 5mg 100
41680HF1,40601,Baclofen Tab USP 5mg 100
41681HF1,40601,Baclofen Tab USP 5mg 100
41682HF1,40013,Baclofen Tab USP 5mg 100 TRU
41683HF1,40013,Baclofen Tab USP 5mg 100 TRU
41684,30086,Cor Nicotine Pol Loz 2mg Mint
41685,30086,Cor Nicotine Pol Loz 2mg Mint
41686,30086,Cor Nicotine Pol Loz 2mg Mint
41687HC1,41214,Trimethoprim Tab USP 100mg 30
41687HF1,41215,Trimethoprim Tab USP 100mg 100
41688HC1,41214,Trimethoprim Tab USP 100mg 30
41688HF1,41215,Trimethoprim Tab USP 100mg 100
41689HC1,41214,Trimethoprim Tab USP 100mg 30
41689HF1,41215,Trimethoprim Tab USP 100mg 100
41690HF1,40335,Diclofenac Pot Tab USP 50mg 100
41690HJ1,40602,Diclofenac Pot tab 50mg 500
41691HJ1,40796,Clonazepam Tab USP 0.5mg 500
41692HJ1,40796,Clonazepam Tab USP 0.5mg 500
41693HJ1,40796,Clonazepam Tab USP 0.5mg 500
41700HF1,40565,Baclofen Tab USP 20mg 100
41701HF1,40565,Baclofen Tab USP 20mg 100
41702HF1,40019,Baclofen Tab USP 20mg 100 TRU
41703HK1,40729,Baclofen Tab USP 20mg 1000
41704HK1,40729,Baclofen Tab USP 20mg 1000
41705HK1,40729,Baclofen Tab USP 20mg 1000
41706HK1,40729,Baclofen Tab USP 20mg 1000
41708HF1,40865,Loperamide HCL Cap USP 2mg 100
41709HF1,40865,Loperamide HCL Cap USP 2mg 100
41710HF1,40865,Loperamide HCL Cap USP 2mg 100
41711HF1,40865,Loperamide HCL Cap USP 2mg 100
41712NB1,41216,Diazepam Nasal Spray 10mg/Spray
41713HC1,40584,Tramadol HCL Tab 75mg 30
41714HC1,40584,Tramadol HCL Tab 75mg 30
41715HC1,40584,Tramadol HCL Tab 75mg 30
41716HJ1,40796,Clonazepam Tab USP 0.5mg 500
41717HF1,40623,Primidone Tab USP 50mg 100
41718HF1,40623,Primidone Tab USP 50mg 100
41719HC1,40293,Amiodarone HCl Tab USP 400mg 30
41720HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41721HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41724HE1,40970,Desvenlafaxine ER Tab 100 mg 90
41725HE1,40970,Desvenlafaxine ER Tab 100 mg 90
41726HE1,40970,Desvenlafaxine ER Tab 100 mg 90
41727HE1,40970,Desvenlafaxine ER Tab 100 mg 90
41728HE1,40970,Desvenlafaxine ER Tab 100 mg 90
41729HE1,40970,Desvenlafaxine ER Tab 100 mg 90
41730HF1,40617,Carvedilol Tab USP 6.25mg 100
41730HJ1,40618,Carvedilol Tab USP 6.25mg 500
41731HJ1,40618,Carvedilol Tab USP 6.25mg 500
41731HK1,40664,Carvedilol Tab USP 6.25mg 1000
41732HJ1,40618,Carvedilol Tab USP 6.25mg 500
41733HJ1,40797,Clonazepam Tab USP 1mg 500
41734HF2,40615,Carvedilol Tab USP 3.125mg 100
41734HJ1,40616,Carvedilol Tab USP 3.125mg 500
41734HK1,40665,Carvedilol Tab USP 3.125mg 1000
41735HJ1,40616,Carvedilol Tab USP 3.125mg 500
41736HJ1,40616,Carvedilol Tab USP 3.125mg 500
41737HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
41738HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
41739HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
41740PA1,41121,Rivaroxaban Oral Suspension 1mg/ml
41741PA1,41121,Rivaroxaban Oral Suspension 1mg/ml
41742PA1,41121,Rivaroxaban Oral Suspension 1mg/ml
41743HC1,40332,Diclofenac Pot Tab USP 25mg 30
41744HC1,40974,Diclofenac Pot Tab USP 25 mg 30 Tri
41744HD1,41026,Diclofenac Pot Tab USP 25 mg 60 Tri
41745HC1,40974,Diclofenac Pot Tab USP 25 mg 30 Tri
41745HD1,41026,Diclofenac Pot Tab USP 25 mg 60 Tri
41755HE1,40970,Desvenlafaxine ER Tab 100 mg 90
41756HE1,40970,Desvenlafaxine ER Tab 100 mg 90
41757HJ1,40620,Carvedilol Tab USP 12.5mg 500
41758HJ1,40620,Carvedilol Tab USP 12.5mg 500
41759HJ1,40620,Carvedilol Tab USP 12.5mg 500
41760HF1,40140,Amantadine HCl Cap USP 100mg 100
41760HJ1,40730,Amantadine HCl Cap USP 100mg 500
41761HJ1,40679,Labetalol HCl Tab USP 300mg 500
41762HJ1,40679,Labetalol HCl Tab USP 300mg 500
41763HK2,40492,Carbi + Levo tab USP 25/100mg 1000
41765HK1,40898,Carbi + Levo tab USP 25/100mg 1000 Tru
41766HF1,41307,Metoprolol Tar Tab USP 50mg 100Unco ROW
41766HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41767HF1,41307,Metoprolol Tar Tab USP 50mg 100Unco ROW
41767HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41776HJ1,40595,Baclofen Tab USP 10mg 500
41778HC2,40028,Sapropterin DiHCl Tab 100mg 30 DIP KOR
41779HC2,40026,Sapropterin DiHCl Tab 100mg 30 DIP TUR
41779HC3,40028,Sapropterin DiHCl Tab 100mg 30 DIP KOR
41780HC1,40026,Sapropterin DiHCl Tab 100mg 30 DIP TUR
41781HC1,40026,Sapropterin DiHCl Tab 100mg 30 DIP TUR
41782HC1,40026,Sapropterin DiHCl Tab 100mg 30 DIP TUR
41784HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41785HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41786HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41787HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41788HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
41789HF1,41068,Metoprolol Tar Tab USP 50mg 100 UnTS
41789HF2,41307,Metoprolol Tar Tab USP 50mg 100Unco ROW
41789HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41790HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41791HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41792HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
41793SJ1,40218,Potassium Chl Ora sol 20mEq 100
41794SJ1,40218,Potassium Chl Ora sol 20mEq 100
41795SJ1,40218,Potassium Chl Ora sol 20mEq 100
41796HJ1,40317,Buspirone HCl Tab USP 30mg 500
41798HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41799HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41801HF1,40314,Buspirone HCl Tab USP 7.5mg 100
41801HJ1,40315,Buspirone HCl Tab USP 7.5mg 500
41803HF1,40309,Buspirone HCl Tab USP 10mg 100
41803HJ1,40310,Buspirone HCl Tab USP 10mg 500
41804HF1,40309,Buspirone HCl Tab USP 10mg 100
41805HF1,40309,Buspirone HCl Tab USP 10mg 100
41806HF1,40309,Buspirone HCl Tab USP 10mg 100
41807HF1,40309,Buspirone HCl Tab USP 10mg 100
41808HF1,40307,Buspirone HCl Tab USP 5mg 100
41808HJ1,40308,Buspirone HCl Tab USP 5mg 500
41809HF1,40307,Buspirone HCl Tab USP 5mg 100
41810HF1,40307,Buspirone HCl Tab USP 5mg 100
41811HF1,40307,Buspirone HCl Tab USP 5mg 100
41812HJ1,40313,Buspirone HCl Tab USP 15mg 500
41813HF1,40312,Buspirone HCl Tab USP 15mg 100
41814HF1,40312,Buspirone HCl Tab USP 15mg 100
41815HF1,40312,Buspirone HCl Tab USP 15mg 100
41816HF1,40312,Buspirone HCl Tab USP 15mg 100
41817HF1,40013,Baclofen Tab USP 5mg 100 TRU
41818HF1,40013,Baclofen Tab USP 5mg 100 TRU
41819HF1,40013,Baclofen Tab USP 5mg 100 TRU
41820HF1,40013,Baclofen Tab USP 5mg 100 TRU
41821HF1,40700,Tramadol HCl Tab USP 50mg 100
41822HJ1,40701,Tramadol HCl Tab USP 50mg 500
41823HF1,40700,Tramadol HCl Tab USP 50mg 100
41825HJ1,40295,Amiodarone HCl Tab USP 200mg 500
41826HJ1,40295,Amiodarone HCl Tab USP 200mg 500
41828HF1,41218,Triamterene Capsule USP 100mg 100
41829HF1,41218,Triamterene Capsule USP 100mg 100
41830HF1,41218,Triamterene Capsule USP 100mg 100
41831HF1,41217,Triamterene Capsule USP 50mg 100
41832HF1,41217,Triamterene Capsule USP 50mg 100
41833HF1,41217,Triamterene Capsule USP 50mg 100
41834HF1,40865,Loperamide HCL Cap USP 2mg 100
41835HF1,40682,Acetazolamide Tab USP 250mg 100
41836HF1,40682,Acetazolamide Tab USP 250mg 100
41837HF1,40682,Acetazolamide Tab USP 250mg 100
41838HE1,40970,Desvenlafaxine ER Tab 100 mg 90
41839HE1,40970,Desvenlafaxine ER Tab 100 mg 90
41840HJ1,40701,Tramadol HCl Tab USP 50mg 500
41841HF1,40700,Tramadol HCl Tab USP 50mg 100
41842HJ1,40701,Tramadol HCl Tab USP 50mg 500
41843HF1,40700,Tramadol HCl Tab USP 50mg 100
41844HJ1,40701,Tramadol HCl Tab USP 50mg 500
41845HF1,40700,Tramadol HCl Tab USP 50mg 100
41846HJ1,40701,Tramadol HCl Tab USP 50mg 500
41847HC1,40690,Desvenlafaxine ER Tab 25mg 30
41848HC1,40690,Desvenlafaxine ER Tab 25mg 30
41849HC1,40690,Desvenlafaxine ER Tab 25mg 30
41850HC1,40690,Desvenlafaxine ER Tab 25mg 30
41851HC1,40690,Desvenlafaxine ER Tab 25mg 30
41852GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
41853GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
41854GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
41855GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
41856GB1,40672,Nitroglycerin Sub Tab USP 0.4mg 1X100
41857HK1,40898,Carbi + Levo tab USP 25/100mg 1000 Tru
41862,30410,Ble CG Pot Chl ER Tab USP 15mEq KlorCon
41866HC1,40830,Buprenorphine SL Tab 8mg 30
41867HC1,40830,Buprenorphine SL Tab 8mg 30
41868HC1,40828,Buprenorphine SL Tab 2mg 30
41869HC1,40828,Buprenorphine SL Tab 2mg 30
41870HF1,40884,Primidone Tab USP 125mg 100 Tru
41871HF1,40884,Primidone Tab USP 125mg 100 Tru
41873HK1,40726,Baclofen Tab USP 10mg 1000
41874HJ1,40595,Baclofen Tab USP 10mg 500
41875HK1,40726,Baclofen Tab USP 10mg 1000
41875HK1,40726,Baclofen Tab USP 10mg 1000
41876HJ1,40595,Baclofen Tab USP 10mg 500
41877HK1,40726,Baclofen Tab USP 10mg 1000
41878HJ1,40595,Baclofen Tab USP 10mg 500
41879HK1,40726,Baclofen Tab USP 10mg 1000
41879HK1,40726,Baclofen Tab USP 10mg 1000
41880HJ1,40595,Baclofen Tab USP 10mg 500
41880HK1,40726,Baclofen Tab USP 10mg 1000
41881HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41882HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41883HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41884HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41885HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
41886HJ1,41062,Metoprolol Tar Tab USP 25mg 500 UnTS
41887HJ1,41062,Metoprolol Tar Tab USP 25mg 500 UnTS
41888HF1,41187,Metoprolol Tar Tab USP 25mg 100 UNTS Tru
41888HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
41889HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
41900HF1,40149,Midodrine HCl Tab USP 5mg 100 TRU
41901HF1,40695,Midodrine HCl Tab USP 5 mg 100
41902HF1,40695,Midodrine HCl Tab USP 5 mg 100
41903HF1,40627,Primidone Tab USP 250mg100
41903HJ1,40628,Primidone Tab USP 250mg 500
41904HF1,40627,Primidone Tab USP 250mg100
41908HF1,40208,Potassium Chl ER Tab USP 10mEq 100 AB3
41909HF1,40623,Primidone Tab USP 50mg 100
41910HF1,40623,Primidone Tab USP 50mg 100
41911HF1,40623,Primidone Tab USP 50mg 100
41912HK1,40702,Tramadol HCl Tab USP 50mg 1000
41913HK1,40702,Tramadol HCl Tab USP 50mg 1000
41914HK1,40702,Tramadol HCl Tab USP 50mg 1000
41915HK1,40702,Tramadol HCl Tab USP 50mg 1000
41916HK1,40702,Tramadol HCl Tab USP 50mg 1000
41917HK1,40702,Tramadol HCl Tab USP 50mg 1000
41918HK1,40702,Tramadol HCl Tab USP 50mg 1000
41919HF1,40649,Metolazone Tab USP 2.5mg 100
41920HF1,40649,Metolazone Tab USP 2.5mg 100
41921HF1,40649,Metolazone Tab USP 2.5mg 100
41922HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
41923HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
41924HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
41925GB1,40671,Nitroglycerin Sub Tab USP 0.3mg 1x100
41926HF1,40649,Metolazone Tab USP 2.5mg 100
41927HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
41927HK1,40898,Carbi + Levo tab USP 25/100mg 1000 Tru
41928HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
41929HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
41930HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
41931HC1,41058,"SPIRONOLACTONE+HCTZ TAB, USP 25/25MG 30"
41931HF1,41059,"SPIRONOLACTONE+HCTZ TAB, USP 25/25MG 100"
41931HK1,41061,SPIRONOLACTONE+HCTZ TAB USP 25/25MG 1000
41932HC1,41058,"SPIRONOLACTONE+HCTZ TAB, USP 25/25MG 30"
41932HF1,41059,"SPIRONOLACTONE+HCTZ TAB, USP 25/25MG 100"
41932HK1,41061,SPIRONOLACTONE+HCTZ TAB USP 25/25MG 1000
41933HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41934HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41935HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41936HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41937HF1,41308,Metoprolol Tar Tab USP 100mg 100Unco ROW
41937HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
41938HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
41943HK1,40525,Glipizide Tab USP 10mg 1000
41944HF1,40694,Midodrine HCl Tab USP 2.5mg 100
41945HF1,40694,Midodrine HCl Tab USP 2.5mg 100
41946HF1,40696,Midodrine HCl Tab USP 10mg 100
41947HF1,40696,Midodrine HCl Tab USP 10mg 100
41948HC1,40690,Desvenlafaxine ER Tab 25mg 30
41949HC1,40690,Desvenlafaxine ER Tab 25mg 30
41950HC1,40690,Desvenlafaxine ER Tab 25mg 30
41951HC1,40774,Tranexamic Acid Tab USP 650 mg 30
41952HC1,40774,Tranexamic Acid Tab USP 650 mg 30
41953HC1,40774,Tranexamic Acid Tab USP 650 mg 30
41954HC1,40774,Tranexamic Acid Tab USP 650 mg 30
41955HC1,40774,Tranexamic Acid Tab USP 650 mg 30
41956HF1,40440,Isosorbide Dinitrate Tab USP 5mg 100
41956HK1,40441,Isosorbide Dinitrate Tab USP 5mg 1000
41957,30088,Cor Nicotine Pol Loz 4mg Mint
41958,30088,Cor Nicotine Pol Loz 4mg Mint
41961HJ1,40310,Buspirone HCl Tab USP 10mg 500
